1,0.7960814833641052,0.7369958758354187,0.7549084424972534,0.6930635571479797,0.7322644591331482,0.6223289966583252,0.7507606744766235,0.5567876100540161,0.7775202989578247,0.508163332939148,0.7310006022453308,0.5035508275032043,0.7269379496574402,0.4077349305152893,0.7263813614845276,0.34694403409957886,0.7319105267524719,0.29182732105255127,0.7749608159065247,0.5125664472579956,0.7783950567245483,0.4938656985759735,0.7686423659324646,0.5712460875511169,0.7681547403335571,0.5784831643104553,0.8166000843048096,0.5309751629829407,0.815555214881897,0.5241847038269043,0.8005733489990234,0.5925920605659485,0.8003512024879456,0.5894740223884583,0.8536105155944824,0.5566907525062561,0.8467667102813721,0.5466030240058899,0.8308218121528625,0.595814049243927,0.8299188017845154,0.6009341478347778
1,0.8077352046966553,0.7614160776138306,0.76373291015625,0.7181934118270874,0.7430486083030701,0.6538981795310974,0.7581201791763306,0.5957557559013367,0.7814584970474243,0.552630603313446,0.7413280606269836,0.5297324061393738,0.7329864501953125,0.4243698716163635,0.7313631772994995,0.36206966638565063,0.7314852476119995,0.30688023567199707,0.7839813232421875,0.5414057970046997,0.7924244999885559,0.4891110360622406,0.7858139872550964,0.5496358275413513,0.7768270969390869,0.5879990458488464,0.8247207403182983,0.5624536871910095,0.830778956413269,0.5188921689987183,0.8182471990585327,0.5885372161865234,0.8082000017166138,0.6285884976387024,0.8610129952430725,0.5925475358963013,0.8616768717765808,0.553787350654602,0.8458346724510193,0.6003141403198242,0.8350185751914978,0.6292212605476379
1,0.8126538395881653,0.7691942453384399,0.7667809128761292,0.7342140674591064,0.7431639432907104,0.6656262874603271,0.7661975622177124,0.6097755432128906,0.804072916507721,0.5758124589920044,0.7563660740852356,0.5283148884773254,0.7536225318908691,0.4243744909763336,0.7569043636322021,0.3611059784889221,0.764976441860199,0.30493009090423584,0.7994728684425354,0.5261604189872742,0.8203813433647156,0.5473120212554932,0.8025522232055664,0.6156777739524841,0.7898509502410889,0.6326244473457336,0.8384289741516113,0.5484969019889832,0.8488069176673889,0.5906274318695068,0.8242601752281189,0.6499391198158264,0.8108905553817749,0.6505981683731079,0.8731092214584351,0.5831066370010376,0.8740746378898621,0.6263669729232788,0.8454938530921936,0.6746225357055664,0.8267609477043152,0.6746292114257812
1,0.81943279504776,0.7842819690704346,0.7740107774734497,0.7478283643722534,0.7519501447677612,0.6784014105796814,0.7821439504623413,0.6255359649658203,0.8233957886695862,0.5957706570625305,0.7612301111221313,0.5370855927467346,0.7536020874977112,0.4341316819190979,0.7507141828536987,0.37250781059265137,0.7511940598487854,0.3158347010612488,0.8048133254051208,0.5326219201087952,0.8311107158660889,0.5546332597732544,0.8180412650108337,0.6186233758926392,0.8042483329772949,0.6379544138908386,0.844173789024353,0.5528860092163086,0.8593739867210388,0.6039522290229797,0.8372029662132263,0.6621499061584473,0.8207072615623474,0.6655656695365906,0.8791061639785767,0.5852760076522827,0.885948896408081,0.6358897686004639,0.8578967452049255,0.6849232912063599,0.8343322277069092,0.6876566410064697
1,0.8413347005844116,0.7624611854553223,0.8008937239646912,0.7122213840484619,0.778072714805603,0.6367774605751038,0.7900079488754272,0.5660417079925537,0.8170971274375916,0.512304425239563,0.770850658416748,0.5296600461006165,0.763399064540863,0.4304176867008209,0.760591983795166,0.37290269136428833,0.7643051147460938,0.31811922788619995,0.8144166469573975,0.5433192253112793,0.8246760964393616,0.49742579460144043,0.8133484721183777,0.574183464050293,0.8089351654052734,0.598389744758606,0.8558291792869568,0.5652065277099609,0.8649497628211975,0.5341358780860901,0.8457823395729065,0.6089891195297241,0.8384931683540344,0.6254194974899292,0.8915027379989624,0.595587968826294,0.8976424336433411,0.5646331906318665,0.8773915767669678,0.6174834966659546,0.8672754764556885,0.6360679864883423
2,0.8413028717041016,0.8704951405525208,0.812572717666626,0.8527166247367859,0.8090554475784302,0.8077113628387451,0.8587961792945862,0.7727171182632446,0.9071298241615295,0.7464763522148132,0.7906126976013184,0.6414471864700317,0.7654063701629639,0.5437796711921692,0.7479427456855774,0.4788898825645447,0.7333492636680603,0.4235536456108093,0.8342397809028625,0.6300336718559265,0.847085177898407,0.516258955001831,0.8631588816642761,0.4441235661506653,0.8752567768096924,0.3815813958644867,0.8701303005218506,0.6564951539039612,0.9101893901824951,0.647424042224884,0.9010820388793945,0.7160885334014893,0.884585440158844,0.7568532824516296,0.8952152729034424,0.6995676755905151,0.9241407513618469,0.7038015127182007,0.9115896821022034,0.7547716498374939,0.8918712139129639,0.7856253981590271
2,0.8351253867149353,0.8881521224975586,0.8028817772865295,0.8614588975906372,0.800529956817627,0.8075565695762634,0.8468695878982544,0.7727981805801392,0.891246497631073,0.7411959767341614,0.7908147573471069,0.6467770338058472,0.7607046365737915,0.5493133664131165,0.7399423718452454,0.48560184240341187,0.724953293800354,0.42944085597991943,0.8376160264015198,0.6398646831512451,0.8545753359794617,0.5294777154922485,0.8720740079879761,0.4565578103065491,0.8866242170333862,0.3942564129829407,0.8715640306472778,0.669996976852417,0.9032011032104492,0.6643160581588745,0.892127513885498,0.7246791124343872,0.8785077929496765,0.7657203674316406,0.8944663405418396,0.7156366109848022,0.9108771681785583,0.7432308197021484,0.8928009867668152,0.7983955144882202,0.8733556866645813,0.834851861000061
2,0.8379732966423035,0.8757655024528503,0.8074503540992737,0.8557960391044617,0.8036820292472839,0.8086686134338379,0.8532571196556091,0.7783936858177185,0.8996779322624207,0.7445612549781799,0.7935166358947754,0.6464111804962158,0.7705377340316772,0.5464452505111694,0.7536478042602539,0.48010995984077454,0.7398438453674316,0.4217402935028076,0.8416082262992859,0.6399211287498474,0.8655392527580261,0.5334597826004028,0.8879156708717346,0.45934152603149414,0.9047062397003174,0.3934983015060425,0.8768600821495056,0.6705703139305115,0.9090850949287415,0.6834027171134949,0.8920915126800537,0.7539356350898743,0.8723109364509583,0.7925243973731995,0.9000502228736877,0.7175403237342834,0.9217219948768616,0.7461947798728943,0.9020822644233704,0.8001999855041504,0.8784297704696655,0.829828143119812
2,0.8450561761856079,0.9018182754516602,0.8158684968948364,0.8743913769721985,0.8118929862976074,0.8225833177566528,0.8581357598304749,0.7866501212120056,0.9031222462654114,0.7549343705177307,0.80939120054245,0.66153883934021,0.7936801314353943,0.5558680295944214,0.7829787731170654,0.48686861991882324,0.7754227519035339,0.4256880283355713,0.8574956655502319,0.6568487286567688,0.87872713804245,0.5416363477706909,0.8992431163787842,0.46909791231155396,0.9153386950492859,0.4071444869041443,0.8915031552314758,0.6885305047035217,0.9340716004371643,0.6700085997581482,0.9336092472076416,0.7275264263153076,0.9252395629882812,0.7700827121734619,0.9138856530189514,0.7367539405822754,0.9419831037521362,0.7480871677398682,0.9317544102668762,0.8011847138404846,0.9150272011756897,0.8419445157051086
2,0.8797507882118225,0.9272239208221436,0.8421399593353271,0.8897886872291565,0.8297968506813049,0.8236329555511475,0.8747634291648865,0.7629076242446899,0.9191721081733704,0.7165435552597046,0.7982338666915894,0.6755174994468689,0.762886643409729,0.5830792784690857,0.7383193969726562,0.5235179662704468,0.7204630374908447,0.47517073154449463,0.8461025357246399,0.6632883548736572,0.8391708135604858,0.5488809943199158,0.8389252424240112,0.4767339825630188,0.8401872515678406,0.4172179698944092,0.8872569799423218,0.6894078254699707,0.9166200757026672,0.6365139484405518,0.9127639532089233,0.7032318711280823,0.9040574431419373,0.756294846534729,0.9192138910293579,0.7333287596702576,0.9358826875686646,0.7086769938468933,0.9275630116462708,0.7595259547233582,0.9151247143745422,0.8026697039604187
